id,ad_creative_body,pred_theme_sbert,gt_theme,moral_foundation,pred_theme_llms
138462661796263,"Hear how the Delta variant is affecting businesses and discussions about mandates in our state. In Episode 5 of the Wisconsin Employer Vaccine Forum, Sheila Nyberg, Executive Director of the Clark County Economic Development Corporation and the Tourism Bureau of Clark County, Dr. Jeff Pothof, Chief Quality Officer at UW Health and Missy Hughes, Secretary and CEO of the Wisconsin Economic Development Corporation discuss how the Delta variant could lead to vaccination and mask mandates.",NaturalImmunity,VaccineMandate,none,VaccineMandate
359429512419991,"""The stressors of the pandemic have pushed 95 million more people into extreme poverty, & brought 130 million people to the brink of starvation, due to economic and food scarcity."" 
  
 

  BMC infectious diseases expert, Dr. Nahid Bhadelia weighs in on the global impact 🌎 of COVID-19 and the current state of global vaccinations. 💉 
  
 

  Read more with Boston University:",VaccineEquity,CovidEconomy,none,VaccineEquity
313569000660958,"🚨BIG NEWS: In our first year, our office delivered more than $240 MILLION in federal funding to support our district! These funds went towards boosting on-the-ground vaccination efforts in our communities, repairing crumbling roads and bridges, expanding public transit, providing small businesses owners with the relief they needed to stay open and helping our kids finally return to school safely.
  
 

  In 2022, my team is doubling down on our efforts. Let's lift up American workers, cut costs for the middle class and end this pandemic. Let's get it done.",GovTrust,CommunityServiceByCandidate,loyalty/betrayal,CommunityServiceByCandidate
1.82411E+15,"Power Coalition in partnership with Elm Grove Baptist church will host a pediatric vaccine clinic on Saturday January 8th from 9 am until 1 pm. Ochsner will be the provider! If you haven’t gotten your child vaccinated upon returning to school, this is the perfect chance to do so! Louisiana department of health will be handing out $100 gift cards to every single child who receives their first dose of the vaccine. Proper identification is required. Ages 5-11 only. ⁠
  ⁠
  #Shotfor100 #BringBackLouisiana #GetVaxxed #SleevesUpLA",CovidPlan,EncourageVaccination,none,EncourageVaccination
3.92957E+15,"See the video below for my April 23 #COVID19 update for the City of Miami Beach. Today's video features our new City Manager & important vaccine information. Click here (https://conta.cc/3aA63q1) to read the message in English/Spanish. Stay safe & healthy, & get your shot.",GovTrust,VaccineRollout,none,EncourageVaccination
823107378379962,"Join us for a live, interactive event on Tuesday, Sept. 14 at 1 pm ET! As the nation’s battle against COVID-19 continues and the Delta variant takes hold, many older adults have questions about their health and safety given the changing landscape, evolving masking guidelines, and booster shot announcements. Those with loved ones in care facilities are especially concerned about the low vaccination rate of staff in some facilities and the changing safety protocols.
  
 

  We are here for you. Join the discussion to hear directly from Dr. Todra Anderson-Rhodes, Chief Medical Officer at Memorial Hospital Miramar, and Jeff Johnson, AARP Florida State Director. Register to be called when the event begins: http://spr.ly/6181y0koz",VaccineEfficacy,EncourageVaccination,care/harm,EncourageVaccination
625431582162922,"Nevada Conservation League invites you to support the annual Home Means Nevada dinner as part of our mission to enhance the natural character of Nevada and the quality of life for Nevadans through effective advocacy, the election of pro-conservation candidates, and building environmental collaboration.
  
 

  Purchase an event ticket for $250. A ticket to the venue includes food, beverage, and a fantastic program with awards and quality keynote speakers.
  
 

  PURCHASE TICKETS:
  https://bit.ly/HMNTickets 
  
 

  COVID Protocols: For your health and safety, with the purchase of this ticket, you agree to email your vaccination card to Ryan@nevadaconservationleague.org and bring a copy to Guest Check-in. Upon check-in, we will ask for your identification to match the vaccination card.
  
 

  Please wear a well-fitted mask covering your nose and mouth, if you don’t have one, one will be provided.
  
 

  If you have tested positive for COVID-19, are waiting for COVID-19 test results, have COVID-19 symptoms, or if have had close contact with a person who has tested positive for or who has symptoms of COVID-19, please do not attend the event.",EncourageVaccination,VaccineMandate,none,VaccineMandate
527602198417407,Still waiting to be vaccinated? Want to stay safe after vaccination? Get information about COVID vaccinations and safety here.,VaccineEfficacy,VaccineRollout,none,VaccineRollout
944585756324099,"Congressman Marc Veasey and Dr. Natalia Gutierrez, a family medicine doctor with Texas Health Family Care, chat about the COVID-19 vaccine and why it’s important to protect yourself and your loved ones. They discuss safety and share the truth about common myths. For more information about vaccines and where to get one, we’ve put a series of links in the comments. Watch the video here:",GovTrust,VaccineEfficacy,none,VaccineEfficacy
160659649323036,"SOME OF PRESIDENT BIDEN'S ACCOMPLISHMENTS SO FAR
  
 

  Spread the word.
  
 

  1. Rejoined the Paris Agreement, an agreement within the United Nations Framework Convention on Climate Change (UNFCCC), on climate change mitigation, adaptation, and finance, signed in 2016. (Trump withdrew the U.S. from this agreement.)
  
 

  2. In a letter to UN Secretary-General António Guterres, Biden rescinded Donald Trump's July 2020 intended U.S. withdrawal from the World Health Organization.
  
 

  3. In January, signed ten executive orders related to the country's COVID-19 response and vaccination efforts. These included Ensuring a Data-Driven Response to COVID-19 and Future High-Consequence Public Health Threats, Establishing the COVID-19 Pandemic Testing Board and Ensuring a Sustainable Public Health Workforce for COVID-19 and Other Biological Threats, Supporting the Reopening and Continuing Operation of Schools and Early Childhood Education Providers, and activating the Defense Production Act in order to speed up vaccine distribution.
  
 

  4. Signed an executive order to increase the minimum wage for federal employees to $15 per hour.
  
 

  5. Withdrew Trump's travel ban from Muslim-majority countries.
  
 

  6. Signed the American Rescue Plan into law. The American Rescue Plan Act of 2021, also called the COVID-19 Stimulus Package or American Rescue Plan, is a $1.9 trillion economic stimulus bill passed by the 117th United States Congress and signed into law by President Biden on March 11, 2021, to speed up the United States' recovery from the economic and health effects of the COVID-19 pandemic and the ongoing recession. First proposed on January 14, 2021, the package builds upon many of the measures in the CARES Act from March 2020 and in the Consolidated Appropriations Act, 2021, from December.
  
 

  7. Biden formally announced the full withdrawal of American troops from Afghanistan by September 11, 2021, ending the America's longest war.
  
 

  8. Announced sanctions on Russia over the worst-ever hack of U.S. government agencies. (Stands in contrast to Trump's extreme reluctance to do the same.)
  
 

  9. Made all adults eligible for COVID-19 vaccination by April 19th, 2 weeks ahead of schedule. As of now almost all states that Biden won in 2020 are on track to have 70% of adults vaccinated against COVID-19 by July 4th. The number of daily new cases of COVID-19 has fallen dramatically since Biden became president.
  
 

  10. Added 2 million jobs in the first 4 months of his presidency.
  
 

  11. Signed the COVID-19 Hate Crimes Act. Prompted by a nearly 150% increase in hate crimes against Asian Americans after the breakout of the COVID-19 pandemic, the legislation, introduced by Rep. Grace Meng, D-N.Y., and Sen. Mazie Hirono, D-Hawaii, aims to make the reporting of hate crimes more accessible at the local and state levels by boosting public outreach and ensuring reporting resources are available online in multiple languages. It also directs the Department of Justice to designate a point person to expedite the review of hate crimes related to COVID-19 and authorizes grants to state and local governments to conduct crime-reduction programs to prevent and respond to hate crimes. A big change from Trump calling COVID-19 the ""China virus"" and the ""Kung Flu.""
  
 

  12. Suspended oil drilling leases in the Arctic National Wildlife Refuge.
  
 

  13. Signed an executive order expanding voting access that directs the heads of all federal agencies to submit proposals for their respective agencies to promote voter registration and participation within 200 days, while assisting states in voter registration under the National Voter Registration Act. In addition, the order instructs the General Services Administration to modernize the federal government's Vote.gov portal.
  
 

  14. Signed an executive order to restore collective bargaining power for federal workers.
  
 

  15. The American Rescue Plan fulfills Biden's promise to expand the Affordable Care Act, for two years. With its expanded subsidies for health plans under the Affordable Care Act, the coronavirus relief bill makes insurance more affordable, and puts health care on the ballot in 2022.",GovTrust,GovTrust,authority/subversion,GovTrust
