id,ad_creative_body,gt_theme,stance,funding_entity,pred_theme_sbert,pred_theme_llms
926197911664247,"According to the International Union for Conservation of Nature, 8 million metric tons of plastic waste enter our oceans each year.
  
 At Braven, we’ve created a solution to address the growing global issue of plastic waste while also reducing the carbon footprint associated with plastic waste management and plastic production. This ultimately assists our efforts by reducing the impact on our landfills and oceans while giving plastics a second life.  
  
 For more info, LINK IN BIO. 
 

 #WeAreBraven #BravenEnvironmental #Braven #Pyrolysis #PlasticWasteSolutions #ProtectOurOceans  #ProtectOurLandfills #Sustainable #Circularity #CircularEconomy",PlasticWasteandEnvironmentalImpact,1,Braven Environmental,PlasticWasteandEnvironmentalImpact,PlasticWasteandEnvironmentalImpact
881062482588117,"Why must we protect our oceans?
 

 According to the National Ocean Service, “The ocean produces over half of the world’s oxygen and stores 50 times more carbon dioxide than our atmosphere.”
 

 We use our oceans for climate regulation, transportation, recreation, food, and even medicine. 
 

 LINK IN BIO to learn how we reuse plastics to protect our oceans from keeping plastics out of it.
 

 #WeAreBraven #BravenEnvironmental #EndPlasticWastePollution #PlasticWasteSolutions #ProtectOurOceans #ProtectOurLandfills #Sustainable #Circularity #CircularEconomy",PlasticWasteandEnvironmentalImpact,1,Braven Environmental,PlasticWasteandEnvironmentalImpact,Environmental
412430430536711,"The only way to fight the plastic waste crisis is together. Today, we at @repurpose_global are giving you the chance to reach out to those who matter and invite your favorite brands to take action now 📣
  Hundreds of brands around the world have gone Plastic Neutral and are helping us eliminate over 11 million pounds of plastic waste from nature every year. As conscious consumers, it's up to us to ensure that the brands we buy from take this critical step towards ending plastic waste in nature ✊
  Comment below and tag 3 brands that you want to see take action on their plastic footprint today! For every tag, we’ll remove 10 plastic bags from nature on your behalf ♻️
  #TheNeedIsNow",PlasticWasteandEnvironmentalImpact,1,rePurpose Global,PlasticWasteandEnvironmentalImpact,PlasticWasteandEnvironmentalImpact
543348716730419,"The only way to fight the plastic waste crisis is together. As conscious consumers, it's our duty to ensure that the brands we buy from take action today ✊
  Comment below and tag 3 of your favorite brands & invite them to go Plastic Neutral. For every tag, we’ll remove 10 plastic bags from nature on your behalf ♻️
  #TheNeedIsNow",PlasticWasteandEnvironmentalImpact,1,rePurpose Global,PlasticWasteandEnvironmentalImpact,PlasticWasteandEnvironmentalImpact
399211114672204,"Plastic doesn’t need to be single-use, but when recyclable plastics are thrown away, we end up with more plastic production and more new plastic. 
 

 Braven’s patented pyrolysis process allows petrochemical companies, municipalities, and CPG companies to recycle their plastics and produce products for reuse, creating an environmentally friendly supply chain that benefits the business, the consumer, and the planet. Our circular plastic value chain encourages local recycling and positions processing sites close to the customer base and source of waste plastics. This helps businesses become less wasteful and more eco-friendly by reducing the need for long-distance waste transportation and lessening their carbon footprint.
 

 Continue to learn more about how Braven is solving the plastic problem. https://bravenenvironmental.com",PlasticWasteandEnvironmentalImpact,1,Braven Environmental,PlasticWasteandEnvironmentalImpact,PlasticWasteandEnvironmentalImpact
377237804062195,"You know there’s a problem with plastic waste in the ocean. Do you know where it comes from? HINT: It doesn’t have much to do with American straws or plastic bags. 
  
 Our new video addresses how plastic actually gets into the ocean—and what we can do about it.",PlasticWasteandEnvironmentalImpact,1,VMTS EDUCATION INC,PlasticWasteandEnvironmentalImpact,PlasticWasteandEnvironmentalImpact
365015528030432,"What about subsidizing the workers, not the CEOs, of the oil companies and plastic manufacturing companies that could be affected. We know that plastic is not indispensable. We lived without it until less than one hundred years ago. New biodegradable plastic is becoming ubiquitous. So, it is not as bad as it looks, from the point of view of the plastic industry. As we have done with the development of new batteries to replace the combustion engines, we will replace the everlasting plastics with new ones, but we need to facilitate the transition, and now.",PlasticWasteandEnvironmentalImpact,1,Trigonas,PlasticWasteandEnvironmentalImpact,PlasticWasteandEnvironmentalImpact
590375735274204,"This is the plastic before becoming the items that we buy and use. We have a plastic pollution problem. Not just with the single-use plastic items. All plastic. Because recycling is not enough and it is inefficient and varies across the globe. This report tells us that the pellets used to make plastic do end up in the environment because the petrochemical industry does a poor job handling this material. In addition, the EPA has been weakened and it is not as proactive as it is needed. Essentially, plastic pollution occurs along the whole plastics flow chain. As a reminder, when the plastic is eroded by mechanical forces, naturally in the environment, it becomes microplastic. Small particles and fibers that are invisible. Therefore, unknowingly, we are eating, drinking, and breathing plastic. Handling properly the pellets is not equivalent to job losses. There is no excuse to avoid handling better the pellets.
  
 

  https://www.npr.org/2020/12/22/946716058/big-oil-evaded-regulation-and-plastic-pellets-kept-spilling",PlasticWasteandEnvironmentalImpact,1,Trigonas,PlasticWasteandEnvironmentalImpact,PlasticWasteandEnvironmentalImpact
923106948548965,"""That is why EV infrastructure is so important. What we put on the road is one the few ways we can directly control air pollution."" Learn more about what steps a doctor says we should take to clean Colorado's air.",PromoteSustainableTransportation,1,Environmental Defense Fund,PromoteSustainableTransportation,PromoteSustainableTransportation
553474235680793,"Colorado Pulmonologist: ""Electrification of our transportation system will drastically reduce production of ozone precursors and other toxic particulates.""",PromoteSustainableTransportation,1,Environmental Defense Fund,PromoteSustainableTransportation,PromoteSustainableTransportation
782306549328052,"The harmful emissions caused by transportation pollution contribute to climate change and poor air quality, which is damaging to our health. Clean car standards will reduce our emissions and clean up our air, all while increasing consumer choice.",PromoteSustainableTransportation,1,Minnesotans for Clean Cars,PromoteSustainableTransportation,PromoteSustainableTransportation
495605688214397,"Electric vehicles are becoming more and more accessible to communities across Los Angeles. This is especially true for used electric vehicles which can be a lower cost when including local rebate programs. Changing from a gas powered vehicle to electric can also lead to local benefits like lower emissions and less exposure to pollution.
  
 

  For more information and EV rebates, visit www.ladwp.com/ev!",PromoteSustainableTransportation,1,Climate Resolve,PromoteSustainableTransportation,PromoteSustainableTransportation
498049757935426,We’ve got a climate emergency on our hands. Ohio’s electric auto industry is primed to do its part to put this fire out.,PromoteSustainableTransportation,1,OHIO CITIZEN ACTION,Environmental,PromoteSustainableTransportation
202106428495800,Transportation as we know it is changing. Electric vehicles are the future and the Mahoning Valley is up next.,PromoteSustainableTransportation,1,American Conservation Coalition Campus,AltEnergy,PromoteSustainableTransportation
4538844669493820,Cycling is good for people and good for the planet. Combating climate change means embracing sustainable transportation. Bike on!,PromoteSustainableTransportation,1,Tasha Boerner Horvath for Assembly 2020 #1414240,Environmental,PromoteSustainableTransportation
625706495057407,"Sign the petition: Nevada needs clean cars! Clean car standards = cleaner air, more car choices and reduced climate change.",PromoteSustainableTransportation,1,Impact Communications,SupportClimatePolicy,PromoteSustainableTransportation
199051932014497,"Extreme heat and sickness-causing pollution are already hurting Americans. Adopting clean electric vehicles can help our region avoid the worst effects of the climate crisis.
 

 https://nyti.ms/36GpuMi",PromoteSustainableTransportation,1,Resource Media,HumanHealth,PromoteSustainableTransportation
5833783916664140,E-bikes are the greenest electric vehicle. They deserve the same state support as electric cars.,PromoteSustainableTransportation,1,California Bicycle Coalition,PromoteSustainableTransportation,PromoteSustainableTransportation
535875530743349,Zero-Emission transportation options can save Nevadans $745 million in public health costs annually. SB488 can bring more electric vehicle charging stations to the state.,PromoteSustainableTransportation,1,American Lung Association in Nevada,PromoteSustainableTransportation,PromoteSustainableTransportation
678929149950284,"Fiveash, like any other water treatment plant, needs constant maintenance. I fully agree with spending over $850,000 on repairing this valve. Over the past decade, $120m has been taken out of the utility fund and used to run the city. This was wrong.  
 

 Fiveash currently needs $100m in refurbishments and another $70m for a state of the art filtration system that wouldn’t waste 5m gallons of water per day like the proposed new water treatment plant would.  A new plant would be 4 miles away in the wrong direction from Fiveash’s current location. That would mean roughly $100m in new water lines plus more chemicals added to the water for the additional distance.  
 

 This city commission keeps pledging to make water and sewer a number one priority. Yet the green, yellow or brown city tap water that Ft Lauderdale sells has not improved one bit in the three years since you came into office. Last week, Long Beach California had a 7 million sewage spill that closed down their beaches and made national news. That’s nothing. Last year we had a 250m gallon sewage spill 35 times that size which was warned about in the 2017 Reiss Engineering Report.
 

 Six months ago, Reiss Engineering told you to use ozone and carbon to vastly improve the filtering of city tap water. Not only would it make Fiveash water clear but it would also allow us to stop adding ammonia to pass EPA safe drinking water tests. Instead of five times the allowable levels of chloroform in drinking water during free chlorination burns which last several weeks, we would be in compliance with EPA rules.  
 

 By not moving our water treatment plant into the flight path right next to the executive airport, we could use some of the $260m saved to replace city water lines that turn green water yellow. That’s exactly what happens. Dean, you told me Fiveash has to be moved since the current building can’t withstand a category five hurricane. Could a new plant withstand a plane crash? I don’t think so.
 

 A new plant using Carollo Engineering’s recommended membrane filtration would cost an additional $50m per year just in added electricity costs. Am I missing something here?  
 

 Last city commission meeting, Commissioner Steve Glassman got upset with me for mentioning kickbacks. To be clear, I have absolutely no proof of any kickbacks given or promised to the city commission, city management or city utility employees. 
 

 However, it seems odd that none of you want to talk about engineering reports, filtration techniques, saving $260m or the fact that you sell colored water to a quarter of a million people. The longer you stay silent about this important topic, the more people think that something unscrupulous is going on.
 

 Part II
 

 The city commission has individually met with Ridgewood Infrastructure, a NYC finance company, over two dozen times. Apparently they have put in an unsolicited bid to build a water treatment plant in the flight path of the executive airport to replace Fiveash. Ridgewood is using the faulty Carollo Engineering Report which claims that spending $430m is the best and cheapest way to go.  
 

 Of the 17 listed employees at Ridgewood, only one is an engineer. The rest have backgrounds in finance and most are MBAs. Four people are listed as “senior advisors”. Industry insiders have told me these people are all snake oil salesmen.  
 

 Here’s what their website says: “Ridgewood Infrastructure invests in essential infrastructure in the U.S. .... We invest in leading companies with high barriers to entry and transformative growth opportunities…. We take an active role in managing our investments and add value through the implementation of proven strategies. Through our investment strategy, we create compelling core infrastructure assets and businesses.”
 

 In layman’s terms, what they are saying is they will take a simple job of filtering water and will royally screw over the 250,000 water customers in 7 Broward County cities who will be dependent on them in order to maximize profits for their investors.  
 

 Green water currently comes out of Fiveash and it turns yellow as it goes to the beach. Ridgewood wouldn’t be responsible for water lines. They could always blame bad water quality on bad city water lines.  
 

 The engineers at Reiss Engineering have been working with Ft Lauderdale’s water and sewer systems for 3 decades. Over the past 4 years they have devised a plan to refurbish Fiveash for $170m which would save $260m over Carollo’s plan. It would only take a couple years to implement their plan. The city would still retain ownership of city tap water facilities. We need to stop wasting time with the unsolicited bids and move forward with the Reiss plan.  
 

 Commissioner Ben Sorensen you have publicly supported a “robust new $430m plant”. Ben, you had a conference call with Reiss Engineering, the utility director and Bob Bowcock with the Erin Brockovich Foundation. Yet you remain silent on this issue. Why? Robert, I’ve seen you debate for 30 minutes about an office upstairs that you don’t even use. Does Dean allow you to talk? Many of the constituents in your district can’t afford a $2,000 whole house water filter. Have you even read the engineering reports? Did you meet with Ridgewood Infrastructure? Residents have a right to know.
 

 End of speeches.
 

 The city manager said they were going to talk about Fiveash, building a new water treatment plant and and the unsolicited bids since the legal timeframe of not being able to talk about them had already passed. But he explained that since Commissioner Robert McKenzie didn't show up at the meeting (in person or via zoom) it was decided to not talk about it.  
 

 They will make a decision on whether or not to accept a $430m unsolicited bid on January 18. This is all the notification to be given on this nearly half billion dollar decision. Anyone that is concerned with their green or yellow water should show up to this meeting at 6 pm. Everyone will be given a chance to speak for 3 minutes.",WaterManagementandSustainability,1,Boyd Corbin,WaterManagementandSustainability,WaterManagementandSustainability
